id,gender,yob,numberOfRides,duration,rideFrequency
41dd0232-60bb-4eb7-8532-5c561f31e977,M,1952,345,448,0.7700892857142857
41f2567d-9081-4602-8474-cd20c97975aa,M,2083,422,661,0.6384266263237519
421a8780-3257-438d-b591-28e23f438842,M,1975,879,1507,0.5832780358327804
4238ad32-fafc-44f5-8827-1927fe17b6d4,M,1960,751,755,0.9947019867549668
42c28be1-0f23-4e72-99be-adce9a593411,M,1962,666,1196,0.5568561872909699
42f24109-a3c2-4174-a6b8-1cb4185ad71a,M,2000,2869,4248,0.675376647834275
42f9083c-f725-4faa-b2ae-c6b14fdc9cc9,M,2083,1958,3321,0.5895814513700692
42ffef73-a952-43b3-93a5-9685d4a740bf,M,1982,618,1043,0.5925215723873442
433abcb7-e4db-4002-892b-f033db0a4700,F,2000,319,542,0.5885608856088561
43880046-7f65-4d99-a005-04b1bbd69e63,M,1976,793,1129,0.7023914968999114
438a343e-c1f3-4e7c-b426-603c18bc7048,M,1995,226,375,0.6026666666666667
43aeb4c5-d70b-49c3-a22f-45a1781843d1,M,1975,1050,1028,1.0214007782101169
43f5ce73-f17e-4b35-a230-d692c56958ad,M,2075,757,915,0.8273224043715847
43f7f7ea-bc2b-4692-806f-6eee65ed10c8,M,1988,541,590,0.9169491525423727
44218e79-1ece-431c-8469-16be3f16e678,M,1989,246,448,0.5491071428571429
44238793-6d91-46c2-b9c9-98d4deebce46,M,1987,503,818,0.6149144254278729
44549238-a408-4a54-b9ef-fe365b7d68ce,M,1975,780,1105,0.7058823529411765
445c698a-ee2f-483b-b9d9-c4562bdafb88,M,1974,226,408,0.553921568627451
44716e58-58e9-46a8-ac14-ed45c23cb1b1,M,1963,1571,2392,0.6567725752508361
447af8e3-c2dc-46bf-96a2-6d07da8f9bb0,M,1982,336,456,0.7368421052631579
450f3103-b8c2-4353-bdca-472ffd1c4dd7,M,1969,852,1227,0.6943765281173594
4557b786-c5e3-467e-8450-cfa376a7b12c,M,1960,783,1276,0.6136363636363636
45771b3d-0bf8-4bd6-adbf-0fd7ae1a17c0,M,1994,1137,1102,1.0317604355716878
45ee3ef5-b7ae-497d-8a24-963f32db0268,M,1971,1903,3690,0.5157181571815718
46035899-ffbd-4330-a73c-782bc955fd78,M,2019,104,200,0.52
460aa4ac-7ad2-4a63-a1e1-295823bf955b,M,2057,967,1567,0.6171027440970006
4623ae91-fa63-4b25-a91d-e3b4c8190ae7,M,1952,1604,2750,0.5832727272727273
467fb73e-cba6-4beb-93c3-0c914d80d55e,M,1961,183,299,0.6120401337792643
47686a90-73eb-42c2-9cb1-7ec7a67a43b3,M,1966,1498,1561,0.9596412556053812
476f1a9c-729d-43c6-9ac5-914d60603187,M,1961,949,1553,0.6110753380553767
47aeac5c-8a5f-4f94-9969-fd5ce2bdec81,M,1987,275,369,0.7452574525745257
47d7b584-3ab4-4dd7-a90b-bf06d2e75081,M,1992,202,378,0.5343915343915344
483a0a55-e356-48d7-8212-a6ef180e645f,M,1982,803,857,0.9369894982497082
48664864-f400-4eb9-987d-7e593513ba71,M,1997,392,466,0.8412017167381974
48a39786-5000-457c-b6d3-5f923e8f76a4,M,1979,370,396,0.9343434343434344
492ad1eb-f2a5-404a-b096-81a59d76a167,M,1976,397,684,0.5804093567251462
492c3ed5-76b9-40d2-a6e4-311909c5332f,M,1991,486,583,0.8336192109777015
4939681a-7286-4de8-9231-2f10941aa5b4,M,2094,435,414,1.0507246376811594
4a07f9c7-58d7-413d-8e7b-ca3c5f379c57,M,1980,174,327,0.5321100917431193
4a1384ce-249f-421f-9ee1-f9ffe1ab028d,M,1975,657,907,0.7243660418963617
4a792925-c80b-4845-88d7-e3a5109c605d,M,1975,427,718,0.5947075208913649
4af76642-ca6e-43be-b5f8-5c6519be00a9,M,1987,487,671,0.7257824143070045
4b0d507b-d9de-4ce0-8ea2-0d5c3ef03f1d,M,1989,204,316,0.6455696202531646
4b1ede08-6163-4bfa-bc74-c58ae4d2dc2b,M,1968,1569,2562,0.6124121779859485
4b383891-34ea-4b24-8e0d-693411197fbc,M,1991,467,851,0.5487661574618097
4b807fbd-d85f-43c5-b4de-a8e4720fef4e,M,1991,285,534,0.5337078651685393
4babedca-5349-43e7-823b-242e28171540,M,1966,887,1565,0.5667731629392971
4bf0161a-a501-4993-9114-600a358c4807,M,1970,212,379,0.5593667546174143
4c06e8da-29df-4c9e-bb77-53c26dd83aa8,M,1980,412,706,0.5835694050991501
4c08148d-096e-4593-8a67-2d08d4035df5,M,2081,796,911,0.8737650933040615
4c08ede9-32c3-4027-b737-54d13256ca94,M,1984,201,374,0.5374331550802139
4c72a753-eded-47be-8173-6036d910df8a,M,1973,264,355,0.7436619718309859
4c7a3268-80e2-429f-a1a6-59ac00c1cf01,M,2000,292,298,0.9798657718120806
4c7d82d1-0ca7-4790-8d69-fba74cb27e46,M,2000,1383,1384,0.9992774566473988
4cb2c1dd-0f49-48c7-99f0-97e8637e5ae6,M,2071,622,1213,0.5127782357790602
4ceff370-84d4-4c17-afd6-9e27b8684f67,M,2089,1458,2020,0.7217821782178218
4d3a77d6-1f12-45ca-a918-5a2dd7780f5d,M,1971,401,439,0.9134396355353076
4d559653-a668-40bc-9af1-893f0e8afbe8,M,2086,683,1074,0.6359404096834265
4d709417-32c8-4128-98f3-54d71bd37119,M,1975,240,476,0.5042016806722689
4d7eb099-5b50-45a1-9a69-e9898c77fe85,M,1979,250,472,0.5296610169491526
4da670f8-cc59-4b23-b1e7-cc09dfdb914c,M,1969,1050,2037,0.5154639175257731
4dda9637-a91e-4571-85f3-a868c77b54e9,M,2086,1346,1961,0.6863844977052524
4e2316e5-613d-46a5-865f-eb2c2026e7ed,M,1984,832,1288,0.6459627329192547
4e38b99a-bedd-49f6-8e65-0f5583ed49b8,M,1980,514,819,0.6275946275946276
4e55dff4-fc78-49f3-95bb-6df78b426fb9,M,2000,330,477,0.6918238993710691
4e7c6492-19f9-4c38-a143-b5d18ecbacf9,M,2000,178,349,0.5100286532951289
4eb61eb8-c5e2-41ec-831d-42fdceddf0c5,M,2000,239,305,0.7836065573770492
4ed32d19-aeb6-43c1-aa11-7c41a1e935ee,M,1989,327,440,0.7431818181818182
4eea7687-c0eb-4961-bb2d-ab5114048064,M,1985,216,311,0.6945337620578779
4ef897f7-b15f-43dd-bbcc-67975bcb6173,M,1983,411,472,0.8707627118644068
4f5bc834-d332-4f09-a029-711b4d4478f9,M,1994,204,384,0.53125
4f653f36-e2da-47d2-b65c-04c935c72a54,M,1956,418,751,0.5565912117177098
4fdf548e-37fc-448c-8f7b-bc51459455bd,M,1991,618,820,0.7536585365853659
501fd113-f3e5-449c-aae6-2fa26544f8ff,M,1975,525,983,0.5340793489318413
50607cbf-daf9-49a4-b7c6-fdfee26da5dc,M,1974,236,351,0.6723646723646723
50aa1d57-56c9-4207-b391-dcebf22465c8,M,1946,265,525,0.5047619047619047
5165201d-92e3-4edf-9ed7-21a65bbabcca,M,1969,112,211,0.5308056872037915
5172b300-8b76-469e-b2ae-9036a33dd78f,M,1975,196,367,0.5340599455040872
51bf566f-80ae-492f-b6a4-3a3caeb289ec,M,1987,922,1405,0.6562277580071174
51d29df0-834b-4879-b81d-12f6d7815858,M,1971,316,546,0.5787545787545788
51d6c390-fb5b-46e1-b886-6dea5a7b4dca,M,1977,599,954,0.6278825995807128
52056381-cf70-4075-a5d6-5ab05e89ecf1,M,1993,239,426,0.5610328638497653
525d1d99-83d4-48bd-8603-339c065a59c6,F,1997,907,1364,0.6649560117302052
5294ddea-748e-41c8-bdbb-2befbe2c7760,M,1975,302,402,0.7512437810945274
52e4ed1c-c10f-4296-92ec-3530ac69b689,M,1988,252,372,0.6774193548387096
52fdcf03-14ad-40bc-8142-753b05355c60,M,1995,1440,2301,0.6258148631029987
532df66e-9ccf-4dcd-9598-d389baf1a1f8,M,2019,338,547,0.6179159049360147
5332ed72-833a-414d-b1ec-8103afc79a23,M,2000,1529,1933,0.7909984480082773
537ba4dd-6607-4932-8d11-bcedcfae6a7c,M,1974,423,690,0.6130434782608696
539a035d-bef8-4dc1-a1c2-2884203f24f1,M,1989,320,443,0.7223476297968398
53da3e25-88f2-438f-b8a3-8038636d1a1a,M,2003,245,330,0.7424242424242424
53e636d6-518d-42f9-89ee-d1862f7d27bf,M,1982,1167,1220,0.9565573770491804
53fd86c3-5d2b-42ab-973b-b0e30160716e,M,1976,779,1444,0.5394736842105263
54826f98-9163-4d8b-bcf4-f266a4499788,M,1997,522,767,0.6805736636245111
55efc660-5933-4b33-9028-a49d594e2f21,M,1986,449,775,0.5793548387096774
5637f701-4dc5-42e0-9a37-eef8d895a7ed,M,1970,377,565,0.6672566371681415
566cab7b-8e38-4dba-91e1-85fe7778aab9,M,1994,363,450,0.8066666666666666
567a867f-d102-47ae-9947-03304f7b42d8,M,2000,550,742,0.7412398921832885
56f54777-28f2-4c98-b73a-f44b92d3f2a4,M,1961,176,324,0.5432098765432098
581c9819-8d3d-4cb9-a048-274b96be1539,M,2000,197,226,0.8716814159292036
582c458b-e06e-4608-93d9-fd72c888fdb2,M,1993,893,871,1.0252583237657864
58972037-cf03-4053-8fde-20b3b594a9b2,M,1982,180,313,0.5750798722044729
58ca5f77-0cfa-423a-9ae2-db25038181b8,M,1979,882,992,0.8891129032258065
5913a5dc-cd62-4699-bd41-7cfea6550898,M,1983,235,456,0.5153508771929824
593234e8-8a70-4a36-a1be-aed4f8c63ccc,M,2089,389,421,0.9239904988123516
5953b117-12ac-47c2-915d-a90f3d1fd0fa,M,2084,1310,1867,0.7016604177825388
59681a02-f0a7-450b-818e-600499301801,M,2069,2147,2855,0.7520140105078809
599ca028-14d8-4d4d-83bd-334b02f4af5f,M,1979,804,1035,0.7768115942028986
59df8388-a107-471a-944a-822d8638a30e,M,1970,214,379,0.5646437994722955
5a061886-2a54-4a7b-9753-fbc0839178d3,M,2002,492,607,0.8105436573311368
5a47a611-5133-47e9-b933-e2dc0c59ae8b,M,1987,387,396,0.9772727272727272
5a74212c-d334-421c-a6a7-2eb149556a79,M,1980,177,299,0.5919732441471572
5a7a06b8-92c3-4037-a49f-7b4b30dfb4f3,M,1987,1135,2246,0.5053428317008014
5aa3356a-8dfe-4219-a5a2-782d18373289,M,1970,999,1886,0.5296924708377518
5aaf53a2-ec69-419d-b79f-b896148e1eb7,M,1971,774,1531,0.5055519268451992
5ab76e6a-b2af-42fc-b0cc-f335d5d45aed,M,1974,1041,1118,0.9311270125223614
5ad057d3-1027-4241-8894-131beb3a5dd9,M,1978,199,218,0.9128440366972476
5ae846a2-fb61-4553-a41f-99db55bcebbd,M,2000,461,448,1.0290178571428572
5b29d991-aed3-414e-82a7-028f9e65cfc0,M,1956,727,1140,0.637719298245614
5b629834-bd39-4ef2-b551-24797f394f49,M,1987,389,504,0.7718253968253969
5b708797-63ab-450f-b45c-9b7694e8dcee,M,1992,688,1140,0.6035087719298246
5b72c00d-7b47-4a8b-8372-278a0c6d0add,M,1975,482,733,0.6575716234652115
5b84f01a-7972-498b-b3a7-510784d20703,M,1996,114,210,0.5428571428571428
5c03f316-8bb3-417f-a534-9c8aeda6ff60,M,2000,406,728,0.5576923076923077
5c61aec6-601b-4d63-9dc7-d6305bc8cca6,M,1973,642,839,0.7651966626936829
5c7125dc-176f-40d6-aee6-21cca597a119,M,1988,1945,2165,0.8983833718244804
5c9a0f4c-5100-4464-bbe2-a8616b64bea2,M,1979,949,1703,0.5572519083969466
5ca1341d-c4c0-41a4-a13e-121c4adb4edd,M,1968,582,854,0.6814988290398126
5cd21b4a-138b-464d-b2cc-628f9dd286e7,M,1979,217,353,0.6147308781869688
5d0882d2-baa1-4199-8485-cd8233c79916,M,1968,185,320,0.578125
5d2bd528-f338-4d49-bbeb-b8d70f6cd38e,M,1976,360,388,0.9278350515463918
5d832f19-7169-409f-b1d3-6947b72e423b,F,2000,180,212,0.8490566037735849
5d922a71-c980-44bf-afe7-f87f7e431f1a,M,1979,1058,1832,0.5775109170305677
5d9be2e9-fe18-46b0-83d3-ff3c4ad5da60,M,1973,276,375,0.736
5daf685f-4f4d-4221-a39a-702bed8d5172,M,1963,1591,2869,0.5545486232136633
5e431910-acdb-48e8-9522-5abf0945d680,M,1982,663,1222,0.5425531914893617
5e8b9087-baad-4dfa-ba28-dc40331ee254,M,2014,2177,3694,0.5893340552246887
5f069fe0-3da9-4c8f-84c1-68714a5ad533,M,1988,98,186,0.5268817204301075
5f1f2a4c-32ee-4b2e-b82a-c6132560488a,M,1983,504,942,0.535031847133758
5f2d15ca-0702-400c-b860-1a892e833dff,F,1969,398,373,1.0670241286863271
5f3b1501-2ed3-4874-9523-d6bb16f64504,M,1974,1002,1816,0.551762114537445
5f4779f2-4152-4827-85a2-2d9030a24d63,F,1991,1087,1118,0.9722719141323792
5f526a24-52be-4bc7-b819-c0143ef57fc6,M,1979,651,1294,0.5030911901081917
5f9cebb6-cdc5-4685-a7ac-3f58a17dda9e,M,1965,824,1122,0.7344028520499108
5fb378ab-7d06-4ad5-8a6b-488321c5513a,M,1976,376,410,0.9170731707317074
60310096-c114-4420-b427-8c2fb0a801f6,M,1979,650,1016,0.639763779527559
60388b57-c759-413a-8080-51ceef037a8e,M,1963,279,400,0.6975
605216e2-6eba-4da6-a528-0871f93a9149,M,1976,649,1271,0.5106215578284815
6103077f-117c-481c-b641-edc898241d3c,M,1980,334,634,0.526813880126183
61318744-f601-480b-8273-3d0bcdafc7d4,M,1972,417,427,0.9765807962529274
614d4037-3a82-4c00-89dd-64ab6b35b18a,M,1961,907,1164,0.7792096219931272
6192f31e-978b-4348-82f8-196f89ed52b5,M,2000,1022,1172,0.8720136518771331
619a41cf-505c-47fa-b87a-8dbefc63a1a4,M,1967,1603,2001,0.8010994502748626
61b648bd-24f7-40ab-9e3a-f09d9199e8c2,M,2000,970,1884,0.5148619957537155
61c5a889-9114-4a85-8285-c8f7d1a80d81,M,1983,290,487,0.5954825462012321
61fb92e3-eaa4-46f6-a4c6-6b453b040ee3,M,1985,1061,1399,0.7583988563259471
6257f49d-0fa5-4eab-aa1f-7fe90c6aac67,M,1979,210,372,0.5645161290322581
62d8d17b-7a31-43bd-9f51-6c4e673a3c0e,M,1978,285,507,0.5621301775147929
6307b07d-a982-404d-8c6d-940a02915a6e,M,1973,224,293,0.764505119453925
63723475-e9b3-4f4e-8d34-e58ede60bcca,M,1970,288,474,0.6075949367088608
63754132-14c5-4373-9295-dd4f3dd86ce5,M,2076,270,440,0.6136363636363636
6391443d-c4d9-44a7-8a6c-ca0cf2d25b5c,M,1979,670,1161,0.5770887166236004
63db5319-e73c-4e5c-943c-c723eae0dfce,M,1961,370,633,0.584518167456556
63f57d85-1e3d-412d-9f09-827e446fb7f1,M,2094,1006,1078,0.9332096474953616
63ff1e90-d742-4082-b278-d330d7cfd59a,M,2000,344,618,0.5566343042071198
64250801-e914-4869-9d04-a3070db2f8bd,M,2000,213,278,0.7661870503597122
64296ce4-dc70-4411-b204-03af92874cfd,M,1980,194,378,0.5132275132275133
64364266-cab8-436d-b11d-322c298de07c,M,1979,433,637,0.6797488226059655
6442127f-4fea-40dc-9445-b91049bc3981,M,1991,257,327,0.7859327217125383
6452704c-5bdd-492b-b791-d8e4a545692f,M,2092,528,569,0.9279437609841829
6454a948-9715-49bd-8db8-2c7d5fa20b3f,M,2089,1420,1444,0.9833795013850416
653be5be-4e94-47b5-84a0-08996b411895,M,1970,444,746,0.5951742627345844
65d470c1-9339-41c9-a6d0-0330b7ab14f0,M,1994,478,857,0.5577596266044341
66325c2e-4879-45fa-a755-a0dbd395bf68,M,2000,331,415,0.7975903614457831
6673e728-d80a-4690-bb50-7b44e8755eb7,M,1970,363,720,0.5041666666666667
66954f7f-fe5b-4324-ada5-dd8020199229,M,1997,1140,1662,0.6859205776173285
66980d09-8f5a-42b5-873f-96905c2853eb,M,1978,214,419,0.5107398568019093
67131b01-a667-41e1-8220-f4090c87ada8,M,1984,214,313,0.6837060702875399
671b2fb5-2b81-4fce-8982-cf691a1c0583,M,1978,1624,2258,0.7192205491585474
6783ae91-9870-44f2-8667-14a88cb3a143,M,1992,330,611,0.5400981996726678
67d6e943-d6d8-437d-a9f3-b0b4c73a40cf,M,1972,250,373,0.6702412868632708
683edf93-bdab-4474-bef8-e65e2d50fa0e,M,1992,241,368,0.654891304347826
684d7f45-f8b6-4b09-8bdb-417d57b473b4,M,1975,211,400,0.5275
687e9a93-d5e6-425b-9fc0-c8d44c888296,M,2067,228,373,0.6112600536193029
68b8a020-db62-449f-bb82-fa24a6d23e0d,M,1979,619,742,0.8342318059299192
68d0b421-4d73-4a6d-a301-3e239903c9e5,M,1972,186,292,0.636986301369863
6901d331-6ce7-46ba-b515-5c9da483d28f,M,1988,482,687,0.7016011644832606
69ac28cf-a514-49c4-aadf-1a3bf9b1826e,M,1996,481,749,0.6421895861148198
6abdb782-34e9-40a2-b15a-23d71cb9f165,M,2000,1212,1401,0.8650963597430407
6ae22bc0-8dec-44e2-a40c-e266335d2d3a,M,2078,1560,1694,0.9208972845336482
6af6fd67-6396-41fc-b353-143a714ac464,M,1971,1426,2020,0.7059405940594059
6b08af7b-7619-4d26-ba32-358d8915d32b,M,1963,323,553,0.5840867992766727
6b0ea6ec-bc56-4abf-a726-99c6495875ca,M,1981,665,1227,0.5419722901385493
6b67ac81-ede8-4a3b-9071-eed7b6e062b6,M,2057,127,185,0.6864864864864865
6b6f74f9-c007-47ed-a4b3-ada3c05fde8f,M,1972,591,1079,0.5477293790546802
6b798a4f-5fe9-4287-ae75-c7bf3fb31bc6,M,1997,940,1376,0.6831395348837209
6be1f3e0-5b3c-429e-9a62-fd21d835fb69,M,1981,549,525,1.0457142857142858
6c2874e6-a115-40f0-8a07-feef5679eb0c,M,1993,659,1053,0.6258309591642925
6c2f5b58-77f5-4106-9102-5db5dea13fbc,M,2000,279,383,0.7284595300261096
6c3fdd91-a95a-420e-8c87-397ab1daa462,M,1993,215,300,0.7166666666666667
6cc3b6e8-5666-4d0e-a862-af77ef9569b2,M,1963,244,416,0.5865384615384616
6ceff30f-4aaf-4a92-a43a-952d0230575c,M,1979,2118,3067,0.690577111183567
6cf98ca7-c2f0-4d85-8ce8-e8accf6217f6,M,1999,277,350,0.7914285714285715
6cfb9cad-7597-4e31-bc24-31aff1f349cd,M,1950,1486,2858,0.5199440167949615
6d1c04df-1473-41b1-84c5-4ad11b336038,M,2000,247,413,0.5980629539951574
6d808c81-5988-44cb-8a65-12723ac05506,M,1989,128,194,0.6597938144329897
6da216e4-30aa-4176-9ac5-28c4f7cdda4c,M,1985,718,814,0.8820638820638821
6da57b80-623e-4122-ae3f-a9770f0c1833,M,1982,1205,2289,0.5264307557885539
6dce59a3-ae52-48ab-afa4-a0d853682e67,M,1959,200,243,0.823045267489712
6e41e6da-36dd-4ba1-b33d-f37aaaded6f8,M,1970,336,669,0.5022421524663677
6e6dd490-682e-4dc2-bab0-ddff266114a9,M,1993,1456,2657,0.5479864508844562
6e71df9d-eb76-4706-9c7a-11a0eaacb1cc,M,1958,1410,2297,0.6138441445363517
6e79468e-9217-47ab-8d9e-6087552f85dd,M,1994,273,535,0.5102803738317757
6e835e36-9f7e-4012-a635-35614f1411f3,M,1982,195,346,0.5635838150289018
6eb2df3a-945b-42c5-a592-ca8d06836505,M,2000,601,964,0.6234439834024896
6ef17a05-d13c-4f1d-8db0-92c0d8189c28,M,1975,398,516,0.7713178294573644
6f1cf5b1-0610-47c6-8b84-aae78368a05d,M,1974,156,281,0.5551601423487544
6f732250-d5a3-4077-b29a-beb6fb19e5e8,M,1978,461,482,0.9564315352697096
6f750951-6443-49b8-b69c-c699d14a72ac,M,2000,402,468,0.8589743589743589
6f777ff0-ea6d-4487-a1fa-f6c9407822c2,M,1989,493,961,0.5130072840790842
6fdd4a89-1acf-45f2-bfae-dffa44fb8de4,M,1968,107,213,0.5023474178403756
7006ceeb-364f-4fe3-8f01-f7831f8203c4,M,2000,398,575,0.6921739130434783
702f4866-cebf-4fe6-b281-8fb10240dfb5,M,2019,1495,2426,0.6162407254740313
704fc2cb-e17c-4557-aec0-96962a8043a7,M,2000,338,451,0.7494456762749445
70533ae5-7568-407b-ba51-fd9ffa956508,M,2000,137,203,0.6748768472906403
705d4ac7-258c-42d6-9ff6-c74b3dbb04c7,M,1964,504,901,0.5593784683684795
70a6199d-3f8a-45e2-852b-1823e233cb6f,M,1979,1830,3214,0.5693839452395768
70c8a936-6e17-4373-aba3-19f023838519,M,1974,181,259,0.6988416988416989
7103a89e-bd37-45eb-a04f-05fa11bbdc91,M,1962,737,773,0.9534282018111256
7111053a-c14c-4dcc-8537-313a3405706e,M,2000,498,953,0.5225603357817419
71574f85-9634-49fa-afdc-858a0acc4104,M,1985,240,377,0.636604774535809
71758615-f396-4e58-8b55-50ea2b7a340b,M,1972,3204,3049,1.0508363397835356
7182e3e0-4f9f-463b-ab45-53d9d4de06c2,M,1989,647,1064,0.6080827067669173
719e76b7-2342-4d97-8f9b-71a75703c73d,M,1993,138,202,0.6831683168316832
71a83aa9-6103-4a69-a2a0-c2be5bb1d8a8,M,2000,259,372,0.696236559139785
71aaad87-d40a-4533-950c-f8813548d832,M,1980,399,777,0.5135135135135135
71fdb854-066f-42eb-baaf-23995609b773,M,1964,218,409,0.5330073349633252
725da891-0b0d-4a4b-9bbe-c7bff70e24c6,M,1970,737,1116,0.660394265232975
72d05a3c-1f44-41a3-bbbf-8bfffdc6091b,M,1964,1322,1528,0.8651832460732984
72ddef6a-1fde-4bcc-a481-01ffdea91f77,M,1989,326,370,0.8810810810810811
72f52434-75b5-4b2e-bb2a-6cea692b5999,M,1985,1136,2138,0.5313376987839102
73168188-b5cd-4158-b181-cee79a55f525,M,1960,136,258,0.5271317829457365
731a0e88-0cba-46e3-8860-13d246e5d423,M,2076,746,1068,0.6985018726591761
73a391d7-ef6d-4950-adbb-4fc9e1494648,M,1989,393,656,0.5990853658536586
73a39ef5-c397-474c-802e-fe34286dce4f,M,1974,174,215,0.8093023255813954
74114d44-6c7f-4b11-a9c5-ba33f2a643c3,M,1967,872,1732,0.5034642032332564
7416516c-6ad4-406b-a310-bb8a87cf5dd1,M,1987,215,346,0.6213872832369942
7424c823-9089-4b17-a9ea-ce6e62d027ce,M,1994,906,1256,0.7213375796178344
742feafc-ccfb-4e60-ae51-7ad4ab2e892d,M,1964,213,397,0.5365239294710328
743b513d-0acb-476c-9eff-7a29b9a99f01,M,1970,252,387,0.6511627906976745
7480939a-514b-4adf-a60a-cfba5f94b1f6,M,1996,218,267,0.8164794007490637
74846098-6b06-46fb-9ddb-0908a7330605,M,1995,772,938,0.8230277185501066
750e1c67-b607-4b16-9385-eda94e9b2e42,M,1981,301,446,0.6748878923766816
75119381-8969-4cfe-8c31-f21ce0f7ae3a,M,1960,222,274,0.8102189781021898
75162f36-e478-422f-a66e-127b14b14aea,M,1997,1015,1604,0.6327930174563591
75223803-950a-49fb-8fb9-04397b7a68cd,M,1998,302,588,0.5136054421768708
75f62b0b-27e0-43ea-8263-d531c8cc0607,M,1973,960,1178,0.8149405772495756
76524120-6b83-40e2-bc0f-5e858569b121,M,1981,1000,1288,0.7763975155279503
76b103e6-756d-429e-88f0-b4bc4c4b80d3,M,1961,476,944,0.5042372881355932
76c9463b-4fef-46eb-afa9-a29b29cf34e0,M,1970,256,417,0.6139088729016786
76ea285f-2a5d-4508-ae56-d58c1de88d60,M,1955,398,692,0.5751445086705202
771b83e6-3278-4d79-bdaa-7c66ba5d30d8,M,1976,806,1162,0.693631669535284
77481c08-ef88-43f0-8c3d-8959b72bf930,M,1975,163,226,0.7212389380530974
7780d1e6-26b2-411e-971f-8d35c56e65d8,M,1977,366,399,0.9172932330827068
778212b0-3ef0-42f2-9190-b1a06eca6db3,M,1972,150,229,0.6550218340611353
779ec98d-2fee-4e4f-a631-a22a05dde2b1,M,1991,442,452,0.9778761061946902
77a8cc9a-f906-4810-a8c0-14e51003e45f,M,1990,151,261,0.578544061302682
77efa00d-2ea1-474b-aeab-5a53237523fe,M,2082,273,376,0.726063829787234
7814e3a8-5339-4299-9120-b2208f905de8,M,1997,206,368,0.5597826086956522
782243c8-a8a3-4f7c-aac2-6f472d0b5645,M,1963,325,464,0.7004310344827587
78593a42-57b5-474f-977c-a04a02d8de95,M,1997,210,357,0.5882352941176471
787ee7dd-1f98-4ef2-af4a-ad61d771d2e7,M,2002,105,205,0.5121951219512195
7895faf6-e03c-403f-86ae-349b3a940c7e,M,2089,385,558,0.6899641577060932
791cfbe5-52e8-4818-b7f7-536733b06141,M,1961,799,1471,0.5431679129843644
796e579a-10bb-4d5c-b7eb-1a2d8ccb3618,M,1976,987,1247,0.7914995990376904
798e5b1c-1042-4028-8bf9-7ab9173f916b,M,1978,1802,2124,0.8483992467043314
7994ec0a-85d3-407c-8fdf-f594de02a6ee,M,1973,228,455,0.5010989010989011
799e9e1c-707c-41c2-81e6-528222957039,M,2068,1242,2254,0.5510204081632653
79b17b31-3409-4f64-a963-d02455613b9d,M,1991,338,565,0.5982300884955752
79f60d01-2fd3-4d08-a27e-9c02188fb3e1,M,1986,202,402,0.5024875621890548
7a1d6342-15e2-41c4-832f-fb2699cd6e0c,M,1970,2463,3070,0.8022801302931596
7a32ae57-4c11-4b61-b3fe-8c0835d0562b,M,1978,113,204,0.553921568627451
7aa925db-aa26-4918-b4be-158102af2b95,M,1979,184,265,0.6943396226415094
7acf08f7-6d02-40ed-97eb-55bf3b7b20a3,M,1979,456,648,0.7037037037037037
7aeb1f20-604f-4c01-a382-c26bd2f7c66a,M,1998,445,506,0.8794466403162056
7afbe1fc-c0df-4b66-a4cd-091bfee2f446,M,1961,625,1148,0.544425087108014
7b504170-8285-4920-8987-3e82d3018cee,M,1985,555,676,0.8210059171597633
7b616d47-5f4c-4de8-8b53-0a4598f05731,M,1974,216,329,0.6565349544072948
7c147d9d-471d-43d5-8981-030742bc3076,M,1998,736,868,0.847926267281106
7c2f69b4-751f-49bf-b673-0ab115d65124,M,1972,100,194,0.5154639175257731
7c6b4603-ed9c-4906-90c0-e95664e00c7d,M,1988,1188,1964,0.604887983706721
7c881223-b862-499a-9a92-931fa176e18f,M,1974,344,428,0.8037383177570093
7c940e30-011b-4e1d-8b99-df86877f702f,M,1980,1188,1627,0.7301782421634911
7cd74375-d7ce-483f-98c8-10d34764757f,M,2063,1171,1483,0.7896156439649359
7cf5599f-bf2f-4603-abff-a206439229b5,M,1963,163,300,0.5433333333333333
7d0db75f-54bc-4b48-a69e-3a73d167cfb1,M,1967,171,289,0.5916955017301038
7d3e4d69-ee11-4aee-bdb9-dabf1abc370e,M,2089,292,370,0.7891891891891892
7d43eadd-9921-4c10-a871-7c4571494574,M,1995,333,472,0.7055084745762712
7d4db3a6-fb58-4837-9e99-0979c701c04c,M,1999,315,373,0.8445040214477212
7d6c4057-b7a6-4ddd-a956-b026410da767,M,1984,240,398,0.6030150753768844
7d770f18-c686-4d2a-9cea-3d0c00881b46,M,1967,742,1088,0.6819852941176471
7d8e790f-b085-4737-bf90-3523a6c14fa5,M,1989,942,1027,0.9172346640701072
7d9cfd59-bfb9-4c7e-a3c0-432764dd0396,M,2000,295,456,0.6469298245614035
7dbed9d7-b8ce-4378-a07d-c231aa60b2d9,M,1976,322,520,0.6192307692307693
7de6f5bd-fcf4-4933-949e-de0c066e6a10,M,1982,248,260,0.953846153846154
7e3005bb-3aa5-43c2-882b-5ea52f8cb0dc,M,2084,592,1154,0.512998266897747
7e302e47-0ef2-4bc2-b2b6-a526b1d44ddc,M,1968,1052,1598,0.6583229036295369
7ed25a8d-ebf7-42a4-ab77-eb310576505c,M,2084,244,422,0.5781990521327014
7ef04ee6-59fd-4592-b52f-e6379a7bfa34,M,1985,560,724,0.7734806629834254
